ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,B365W,B365L,B&WW,B&WL,EXW,EXL,PSW,PSL,WPts,LPts,UBW,UBL,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL,MaxWin,MaxLoss,AvgWin,AvgLoss,PlayerA,PlayerB,RankA,RankB,RankDiff,WinnerBinary,MaxOddsPlayerA,MaxOddsPlayerB,AvgOddsPlayerA,AvgOddsPlayerB,H2H_A_wins,H2H_B_wins,H2H_Diff,WinsA,LossesA,WinsB,LossesB,WinRateA_cum,WinRateB_cum,Form10A,Form10B,RestDaysA,RestDaysB,DiffWR,DiffForm,DiffRest,LogRankDiff,H2HDiff,ProbA_odds,ProbB_odds,OddsProbDiff,WinRateA_x_Rank,WinRateB_x_Rank,EfficiencyDiff
36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5.0,Rinderknech A.,Garin C.,72.0,110,3.0,6.0,6.0,3.0,7.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,,,,,,,,,1.67,2.25,,,,,1.75,2.21,873.0,525.0,,,,,,,1.75,2.34,1.65,2.24,,,1.75,2.25,1.71,2.23,Garin C.,Rinderknech A.,110.0,72.0,38.0,0,2.34,1.75,2.24,1.65,0,1,-1,118,103,80,95,0.5,0.4444444444444444,0.5,0.6,3,2,0.05555555555555558,-0.09999999999999998,1,0.42381424677636126,-1,0.4273504273504274,0.5714285714285714,-0.144078144078144,0.004545454545454545,0.006172839506172839,-0.001627384960718294
36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5.0,Nakashima B.,Opelka R.,34.0,70,7.0,5.0,6.0,2.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,,,,,,,,,1.4,3.0,,,,,1.42,3.14,1650.0,877.0,,,,,,,1.45,3.15,1.42,2.89,,,1.42,3.14,1.41,3.07,Nakashima B.,Opelka R.,34.0,70.0,-36.0,1,1.45,3.15,1.42,2.89,2,1,1,107,95,111,101,0.5757575757575758,0.5,0.6,0.6,1,2,0.0757575757575758,0.0,-1,-0.7221347174331978,1,0.6896551724137931,0.31746031746031744,0.3721948549534757,0.016934046345811055,0.007142857142857143,0.009791189202953913
36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5.0,De Minaur A.,Cazaux A.,11.0,115,4.0,6.0,6.0,2.0,6.0,4.0,6.0,0.0,,,3.0,1.0,Completed,,,,,,,,,1.08,8.0,,,,,1.1,8.61,3085.0,505.0,,,,,,,1.1,10.0,1.08,7.7,,,1.1,8.61,1.09,8.305,Cazaux A.,De Minaur A.,115.0,11.0,104.0,0,10.0,1.1,7.7,1.08,0,1,-1,15,24,248,149,0.5,0.6415094339622641,0.5,0.7,2,2,-0.14150943396226412,-0.19999999999999996,0,2.3470368555648795,-1,0.1,0.9090909090909091,-0.8090909090909091,0.004347826086956522,0.05831903945111492,-0.053971213364158395
36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5.0,Kecmanovic M.,De Jong J.,49.0,106,1.0,6.0,6.0,3.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,1.4,3.0,,,,,1.41,3.17,1106.0,548.0,,,,,,,1.45,3.2,1.39,2.99,,,1.41,3.17,1.405,3.085,De Jong J.,Kecmanovic M.,106.0,49.0,57.0,0,3.2,1.45,2.99,1.39,0,1,-1,10,15,153,155,0.25,0.45714285714285713,0.25,0.5,2,2,-0.20714285714285713,-0.25,0,0.7716187960014405,-1,0.3125,0.6896551724137931,-0.37715517241379315,0.0023584905660377358,0.009329446064139942,-0.006970955498102206
36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5.0,Struff J.L.,Auger-Aliassime F.,125.0,28,3.0,6.0,7.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,3.25,1.33,,,,,3.38,1.37,475.0,1825.0,,,,,,,3.5,1.38,3.14,1.36,,,3.38,1.37,3.315,1.35,Auger-Aliassime F.,Struff J.L.,28.0,125.0,-97.0,0,1.38,3.5,1.36,3.14,3,2,1,224,149,207,241,0.6444444444444445,0.45,0.6,0.6,3,3,0.19444444444444448,0.0,0,-1.4961092271270977,1,0.7246376811594204,0.2857142857142857,0.4389233954451347,0.023015873015873017,0.0036,0.01941587301587302
36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5.0,Cilic M.,Draper J.,83.0,4,6.0,4.0,6.0,3.0,1.0,6.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,6.5,1.12,,,,,7.4,1.13,722.0,4650.0,,,,,,,8.4,1.13,6.55,1.11,,,7.4,1.13,6.95,1.125,Cilic M.,Draper J.,83.0,4.0,79.0,1,8.4,1.13,6.55,1.11,1,0,1,554,323,104,53,0.7117117117117117,0.7037037037037037,0.7,0.7,2,2,0.008008008008007939,0.0,0,3.0325462466767075,1,0.11904761904761904,0.8849557522123894,-0.7659081331647704,0.008574839900141105,0.17592592592592593,-0.16735108602578483
36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5.0,Ofner S.,Paul T.,165.0,13,1.0,6.0,7.0,5.0,6.0,4.0,7.0,5.0,,,3.0,1.0,Completed,,,,,,,,,5.5,1.15,,,,,6.3,1.16,343.0,2970.0,,,,,,,6.4,1.17,5.42,1.15,,,6.3,1.16,5.9,1.155,Ofner S.,Paul T.,165.0,13.0,152.0,1,6.4,1.17,5.42,1.15,1,1,0,47,53,194,130,0.47058823529411764,0.6578947368421053,0.5,0.8,2,2,-0.18730650154798767,-0.30000000000000004,0,2.5409961164390436,0,0.15625,0.8547008547008548,-0.6984508547008548,0.00285204991087344,0.05060728744939272,-0.04775523753851928
36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5.0,Davidovich Fokina A.,Van De Zandschulp B.,27.0,92,6.0,1.0,4.0,6.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,1.3,3.6,,,,,1.33,3.66,1845.0,670.0,,,,,,,1.34,3.8,1.3,3.53,,,1.33,3.66,1.315,3.63,Davidovich Fokina A.,Van De Zandschulp B.,27.0,92.0,-65.0,1,1.34,3.8,1.3,3.53,4,1,3,137,127,88,94,0.47619047619047616,0.5,0.6,0.4,3,2,-0.023809523809523836,0.19999999999999996,1,-1.2259517110447113,3,0.7462686567164178,0.2631578947368421,0.48311076197957575,0.01763668430335097,0.005434782608695652,0.012201901694655317
36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5.0,Dimitrov G.,Moutet C.,21.0,69,7.0,5.0,4.0,6.0,7.0,5.0,7.0,5.0,,,3.0,1.0,Completed,,,,,,,,,1.6,2.38,,,,,1.66,2.38,2155.0,894.0,,,,,,,1.69,2.42,1.58,2.36,,,1.66,2.38,1.63,2.38,Dimitrov G.,Moutet C.,21.0,69.0,-48.0,1,1.69,2.42,1.58,2.36,1,2,-1,466,296,79,103,0.5949367088607594,0.5384615384615384,0.7,0.7,2,2,0.05647517039922101,0.0,0,-1.1895840668738367,-1,0.591715976331361,0.4132231404958678,0.1784928358354932,0.028330319469559974,0.007803790412486064,0.02052652905707391
36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5.0,Sonego L.,Basilashvili N.,47.0,126,6.0,1.0,6.0,3.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,1.44,2.8,,,,,1.45,3.0,1171.0,474.0,,,,,,,1.48,3.0,1.44,2.76,,,1.45,3.0,1.445,2.9,Basilashvili N.,Sonego L.,126.0,47.0,79.0,0,3.0,1.48,2.76,1.44,0,3,-3,141,167,149,165,0.47058823529411764,0.5454545454545454,0.5,0.5,2,2,-0.07486631016042777,0.0,0,0.9861343052414195,-3,0.3333333333333333,0.6756756756756757,-0.34234234234234234,0.0037348272642390287,0.011605415860735008,-0.007870588596495979
36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5.0,Mensik J.,Giron M.,17.0,45,6.0,4.0,3.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,1.53,2.5,,,,,1.59,2.53,2356.0,1200.0,,,,,,,1.59,2.7,1.52,2.51,,,1.59,2.53,1.56,2.515,Giron M.,Mensik J.,45.0,17.0,28.0,0,2.7,1.59,2.51,1.52,0,1,-1,120,131,48,28,0.5277777777777778,0.45454545454545453,0.7,0.5,2,2,0.07323232323232326,0.19999999999999996,0,0.9734491457141035,-1,0.37037037037037035,0.6289308176100629,-0.2585604472396925,0.011728395061728396,0.026737967914438502,-0.015009572852710106
36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5.0,Djokovic N.,Evans D.,6.0,154,6.0,3.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,,,,,,,,,1.06,9.0,,,,,1.06,13.92,4630.0,375.0,,,,,,,1.06,16.0,1.05,10.96,,,1.06,13.92,1.06,11.46,Djokovic N.,Evans D.,6.0,154.0,-148.0,1,1.06,16.0,1.05,10.96,1,1,0,1090,215,138,158,0.8676470588235294,0.4375,0.8,0.5,2,2,0.43014705882352944,0.30000000000000004,0,-3.2451931331855746,0,0.9433962264150942,0.0625,0.8808962264150942,0.14460784313725492,0.002840909090909091,0.14176693404634583
36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5.0,Sinner J.,Vukic A.,1.0,93,6.0,1.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,1.01,17.0,,,,,,,10430.0,664.0,,,,,,,1.02,46.0,1.01,21.54,,,1.01,17.0,1.01,17.0,Sinner J.,Vukic A.,1.0,93.0,-92.0,1,1.02,46.0,1.01,21.54,3,0,3,269,86,46,68,0.696969696969697,0.5,0.8,0.4,2,2,0.19696969696969702,0.4,0,-4.532599493153256,3,0.9803921568627451,0.021739130434782608,0.9586530264279625,0.696969696969697,0.005376344086021506,0.6915933528836755
36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5.0,Darderi L.,Fery A.,59.0,461,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,2.1,1.7,,,,,2.13,1.81,989.0,91.0,,,,,,,2.22,1.81,2.09,1.73,,,2.13,1.81,2.115,1.755,Darderi L.,Fery A.,59.0,461.0,-402.0,1,2.22,1.81,2.09,1.73,1,0,1,40,43,1,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,0.0,0.0,0,-2.055860599090929,1,0.4504504504504504,0.5524861878453039,-0.1020357373948535,0.005649717514124294,0.0007230657989877079,0.004926651715136586
36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5.0,Munar J.,Marozsan F.,55.0,58,6.0,2.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,1.8,2.0,,,,,1.76,2.2,1012.0,990.0,,,,,,,1.8,2.22,1.72,2.11,,,1.8,2.2,1.78,2.1,Marozsan F.,Munar J.,58.0,55.0,3.0,0,2.22,1.8,2.11,1.72,0,2,-2,50,49,105,142,0.3,0.2777777777777778,0.3,0.4,2,2,0.0222222222222222,-0.10000000000000003,0,0.05310982531394792,-2,0.4504504504504504,0.5555555555555556,-0.10510510510510518,0.005172413793103448,0.005050505050505051,0.00012190874259839727
36,London,Wimbledon,2025-07-03,Grand Slam,Outdoor,Grass,2nd Round,5.0,Cobolli F.,Pinnington Jones J.,24.0,281,6.0,1.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,1.36,3.2,,,,,1.4,3.25,2035.0,196.0,,,,,,,1.41,3.35,1.38,3.06,,,1.4,3.25,1.38,3.225,Cobolli F.,Pinnington Jones J.,24.0,281.0,-257.0,1,1.41,3.35,1.38,3.06,1,0,1,56,49,1,1,0.5,0.5,0.6,0.5,2,2,0.0,0.09999999999999998,0,-2.4603008389857997,1,0.7092198581560284,0.29850746268656714,0.41071239546946126,0.020833333333333332,0.0017793594306049821,0.01905397390272835
36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5.0,Fonseca J.,Brooksby J.,54.0,101,6.0,4.0,5.0,7.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,1.44,2.8,,,,,1.45,3.0,1016.0,577.0,,,,,,,1.49,3.0,1.45,2.76,,,1.45,3.0,1.445,2.9,Brooksby J.,Fonseca J.,101.0,54.0,47.0,0,3.0,1.49,2.76,1.45,0,1,-1,59,40,19,16,0.631578947368421,0.4,0.7,0.4,2,2,0.231578947368421,0.29999999999999993,0,0.6261364702769852,-1,0.3333333333333333,0.6711409395973155,-0.33780760626398215,0.006253256904637832,0.007407407407407408,-0.0011541505027695756
36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5.0,Bellucci M.,Lehecka J.,73.0,25,7.0,6.0,6.0,1.0,7.0,5.0,,,,,3.0,0.0,Completed,,,,,,,,,4.5,1.2,,,,,5.04,1.21,864.0,1965.0,,,,,,,5.3,1.22,4.57,1.2,,,5.04,1.21,4.77,1.205,Bellucci M.,Lehecka J.,73.0,25.0,48.0,1,5.3,1.22,4.57,1.2,1,0,1,14,19,90,68,0.4,0.631578947368421,0.4,0.7,2,2,-0.231578947368421,-0.29999999999999993,0,1.0715836162801904,1,0.18867924528301888,0.819672131147541,-0.6309928858645222,0.005479452054794521,0.02526315789473684,-0.019783705839942323
36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5.0,Fritz T.,Diallo G.,5.0,40,3.0,6.0,6.0,3.0,7.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,,,,,,,,,1.3,3.6,,,,,1.32,3.76,4635.0,1322.0,,,,,,,1.36,3.9,1.3,3.5,,,1.32,3.76,1.31,3.68,Diallo G.,Fritz T.,40.0,5.0,35.0,0,3.9,1.36,3.5,1.3,0,3,-3,26,23,285,189,0.6923076923076923,0.6363636363636364,0.8,0.9,2,1,0.05594405594405594,-0.09999999999999998,1,2.079441541679836,-3,0.25641025641025644,0.7352941176470588,-0.4788838612368023,0.01730769230769231,0.12727272727272726,-0.10996503496503496
36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5.0,Borges N.,Harris B.,37.0,151,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,1.53,2.5,,,,,1.58,2.56,1400.0,383.0,,,,,,,1.6,2.62,1.56,2.4,,,1.58,2.56,1.555,2.53,Borges N.,Harris B.,37.0,151.0,-114.0,1,1.6,2.62,1.56,2.4,1,0,1,57,64,10,11,0.3076923076923077,0.6,0.4,0.5,2,2,-0.29230769230769227,-0.09999999999999998,0,-1.4063619241707,1,0.625,0.38167938931297707,0.24332061068702293,0.008316008316008316,0.003973509933774834,0.004342498382233482
36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5.0,Thompson J.,Bonzi B.,44.0,64,7.0,5.0,6.0,7.0,4.0,6.0,6.0,2.0,6.0,4.0,3.0,2.0,Completed,,,,,,,,,2.5,1.53,,,,,2.46,1.62,1200.0,930.0,,,,,,,2.66,1.62,2.52,1.52,,,2.5,1.62,2.48,1.575,Bonzi B.,Thompson J.,64.0,44.0,20.0,0,1.62,2.66,1.52,2.52,0,1,-1,52,68,145,165,0.45454545454545453,0.515625,0.3,0.6,2,2,-0.06107954545454547,-0.3,0,0.3746934494414105,-1,0.6172839506172839,0.37593984962406013,0.2413441009932238,0.007102272727272727,0.01171875,-0.004616477272727273
36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5.0,Khachanov K.,Mochizuki S.,20.0,144,1.0,6.0,7.0,6.0,4.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,,,,,,,,,1.14,5.5,,,,,1.14,6.76,2240.0,413.0,,,,,,,1.16,7.0,1.13,5.81,,,1.14,6.76,1.14,6.13,Khachanov K.,Mochizuki S.,20.0,144.0,-124.0,1,1.16,7.0,1.13,5.81,1,0,1,284,205,4,16,0.6304347826086957,0.25,0.6,0.25,2,1,0.3804347826086957,0.35,1,-1.9740810260220099,1,0.8620689655172414,0.14285714285714285,0.7192118226600985,0.03152173913043478,0.001736111111111111,0.02978562801932367
36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5.0,Jarry N.,Tien L.,143.0,62,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,1.67,2.2,,,,,1.76,2.2,418.0,940.0,,,,,,,1.77,2.24,1.68,2.18,,,1.76,2.2,1.715,2.2,Jarry N.,Tien L.,143.0,62.0,81.0,1,1.77,2.24,1.68,2.18,1,0,1,106,110,14,18,0.47619047619047616,0.6666666666666666,0.5,0.6666666666666666,2,2,-0.19047619047619047,-0.16666666666666663,0,0.8357102452148153,1,0.5649717514124294,0.4464285714285714,0.118543179983858,0.00333000333000333,0.01075268817204301,-0.00742268484203968
36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5.0,Rublev A.,Harris L.,14.0,320,6.0,7.0,6.0,4.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,,,,,,,,,1.29,3.75,,,,,1.31,3.81,2920.0,159.0,,,,,,,1.33,3.9,1.29,3.6,,,1.31,3.81,1.3,3.78,Harris L.,Rublev A.,320.0,14.0,306.0,0,3.9,1.33,3.6,1.29,0,4,-4,63,77,335,188,0.47368421052631576,0.65625,0.5,0.6,2,2,-0.18256578947368424,-0.09999999999999998,0,3.1292636661785136,-4,0.25641025641025644,0.7518796992481203,-0.4954694428378638,0.0014802631578947367,0.046875,-0.045394736842105265
36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,1st Round,5.0,Nakashima B.,Bu Y.,34.0,71,6.0,4.0,4.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,1.13,6.0,,,,,1.15,6.44,1650.0,874.0,,,,,,,1.18,6.5,1.13,5.96,,,1.15,6.44,1.14,6.22,Bu Y.,Nakashima B.,71.0,34.0,37.0,0,6.5,1.18,5.96,1.13,0,1,-1,13,24,106,95,0.0,0.5625,0.0,0.6,10,12,-0.5625,-0.6,-2,0.7363193524251539,-1,0.15384615384615385,0.8474576271186441,-0.6936114732724903,0.0,0.016544117647058824,-0.016544117647058824
36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5.0,Mannarino A.,Royer V.,123.0,113,6.0,4.0,6.0,4.0,5.0,7.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,1.44,2.8,,,,,1.44,3.03,477.0,513.0,,,,,,,1.5,3.05,1.44,2.79,,,1.44,3.03,1.44,2.915,Mannarino A.,Royer V.,123.0,113.0,10.0,1,1.5,3.05,1.44,2.79,1,0,1,297,344,1,1,0.5806451612903226,1.0,0.4,1.0,2,2,-0.4193548387096774,-0.6,0,0.08479653666007625,1,0.6666666666666666,0.3278688524590164,0.3387978142076502,0.004720692368214005,0.008849557522123894,-0.004128865153909889
36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5.0,Norrie C.,Tiafoe F.,61.0,12,4.0,6.0,6.0,4.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,,,,,,,,,2.5,1.53,,,,,2.59,1.57,952.0,2990.0,,,,,,,2.66,1.59,2.48,1.54,,,2.59,1.57,2.545,1.55,Norrie C.,Tiafoe F.,61.0,12.0,49.0,1,2.66,1.59,2.48,1.54,2,2,0,213,156,215,191,0.5227272727272727,0.5581395348837209,0.4,0.5,2,2,-0.035412262156448215,-0.09999999999999998,0,1.625967214385311,0,0.37593984962406013,0.6289308176100629,-0.25299096798600273,0.00856929955290611,0.046511627906976744,-0.03794232835407063
36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5.0,Majchrzak K.,Quinn E.,109.0,89,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,2.2,1.62,,,,,2.26,1.72,527.0,682.0,,,,,,,2.3,1.75,2.16,1.69,,,2.26,1.72,2.23,1.67,Majchrzak K.,Quinn E.,109.0,89.0,20.0,1,2.3,1.75,2.16,1.69,2,0,2,23,35,9,16,0.375,0.5714285714285714,0.375,0.5714285714285714,2,2,-0.1964285714285714,-0.1964285714285714,0,0.2027115124970038,2,0.4347826086956522,0.5714285714285714,-0.13664596273291918,0.0034403669724770644,0.006420545746388443,-0.0029801787739113786
36,London,Wimbledon,2025-07-02,Grand Slam,Outdoor,Grass,2nd Round,5.0,Alcaraz C.,Tarvet O.,2.0,733,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,1.01,12.0,,,,,,,9300.0,36.0,,,,,,,1.03,34.0,1.01,19.33,,,1.01,12.0,1.01,12.0,Alcaraz C.,Tarvet O.,2.0,733.0,-731.0,1,1.03,34.0,1.01,19.33,1,0,1,235,59,1,0,0.9090909090909091,1.0,1.0,1.0,2,2,-0.09090909090909094,0.0,0,-5.903998521326706,1,0.970873786407767,0.029411764705882353,0.9414620217018846,0.45454545454545453,0.001364256480218281,0.45318119806523627
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5.0,Basilashvili N.,Musetti L.,126.0,7,6.0,2.0,4.0,6.0,7.0,5.0,6.0,1.0,,,3.0,1.0,Completed,,,,,,,,,3.4,1.3,,,,,3.9,1.29,474.0,4140.0,,,,,,,3.9,1.36,3.32,1.32,,,3.9,1.3,3.65,1.295,Basilashvili N.,Musetti L.,126.0,7.0,119.0,1,3.9,1.36,3.32,1.32,2,2,0,140,167,146,108,0.45454545454545453,0.6428571428571429,0.5,0.8,1096,354,-0.18831168831168837,-0.30000000000000004,742,2.8903717578961645,0,0.25641025641025644,0.7352941176470588,-0.4788838612368023,0.0036075036075036075,0.09183673469387756,-0.08822923108637395
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5.0,Vukic A.,Tseng C.H.,93.0,96,6.0,3.0,6.0,4.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,1.25,4.0,,,,,1.26,4.23,664.0,643.0,,,,,,,1.3,4.33,1.24,4.01,,,1.26,4.23,1.255,4.115,Tseng C.H.,Vukic A.,96.0,93.0,3.0,0,4.33,1.3,4.01,1.24,0,1,-1,5,16,45,68,0.0,0.47619047619047616,0.0,0.4,8,7,-0.47619047619047616,-0.4,1,0.031748698314579826,-1,0.23094688221709006,0.7692307692307692,-0.5382838870136791,0.0,0.005120327700972862,-0.005120327700972862
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5.0,Draper J.,Baez S.,4.0,38,6.0,2.0,6.0,2.0,2.0,1.0,,,,,2.0,0.0,Retired,,,,,,,,,1.02,15.0,,,,,,,4650.0,1370.0,,,,,,,1.02,36.0,1.01,20.67,,,1.02,15.0,1.02,15.0,Baez S.,Draper J.,38.0,4.0,34.0,0,36.0,1.02,20.67,1.01,0,3,-3,97,93,103,53,0.3,0.6923076923076923,0.3,0.7,365,10,-0.3923076923076923,-0.39999999999999997,355,2.251291798606495,-3,0.027777777777777776,0.9803921568627451,-0.9526143790849673,0.007894736842105263,0.17307692307692307,-0.1651821862348178
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5.0,Ofner S.,Medjedovic H.,165.0,68,7.0,6.0,3.0,1.0,,,,,,,1.0,0.0,Retired,,,,,,,,,2.5,1.53,,,,,2.65,1.53,343.0,896.0,,,,,,,2.74,1.56,2.51,1.53,,,2.65,1.53,2.575,1.53,Medjedovic H.,Ofner S.,68.0,165.0,-97.0,0,1.56,2.74,1.53,2.51,0,1,-1,25,26,46,53,0.5,0.4375,0.5,0.4,5,14,0.0625,0.09999999999999998,-9,-0.8864377687244733,-1,0.641025641025641,0.36496350364963503,0.27606213737600593,0.007352941176470588,0.0026515151515151517,0.004701426024955437
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5.0,Machac T.,Dzumhur D.,23.0,67,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,1.2,4.5,,,,,1.22,4.82,2110.0,900.0,,,,,,,1.24,5.0,1.19,4.73,,,1.22,4.82,1.21,4.66,Dzumhur D.,Machac T.,67.0,23.0,44.0,0,5.0,1.24,4.73,1.19,0,2,-2,118,143,55,45,0.5,0.42857142857142855,0.5,0.42857142857142855,8,11,0.07142857142857145,0.07142857142857145,-3,1.069198403461816,-2,0.2,0.8064516129032259,-0.6064516129032258,0.007462686567164179,0.018633540372670808,-0.011170853805506628
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5.0,Cilic M.,Collignon R.,83.0,85,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,1.08,7.0,,,,,1.09,9.03,722.0,705.0,,,,,,,1.12,9.03,1.08,7.66,,,1.09,9.03,1.085,8.015,Cilic M.,Collignon R.,83.0,85.0,-2.0,1,1.12,9.03,1.08,7.66,1,0,1,553,323,1,4,0.7090909090909091,0.5,0.7,0.5,1109,30,0.2090909090909091,0.19999999999999996,1079,-0.023810648693718406,1,0.8928571428571428,0.1107419712070875,0.7821151716500553,0.008543263964950712,0.0058823529411764705,0.0026609110237742414
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5.0,Dimitrov G.,Nishioka Y.,21.0,82,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,1.18,5.0,,,,,1.21,4.94,2155.0,724.0,,,,,,,1.21,5.7,1.18,4.94,,,1.21,5.0,1.195,4.97,Dimitrov G.,Nishioka Y.,21.0,82.0,-61.0,1,1.21,5.7,1.18,4.94,4,0,4,465,296,128,152,0.5897435897435898,0.25,0.7,0.3,359,21,0.33974358974358976,0.39999999999999997,338,-1.3621968095408303,4,0.8264462809917356,0.17543859649122806,0.6510076845005075,0.028083028083028084,0.003048780487804878,0.025034247595223207
36,London,Wimbledon,2025-07-01,Grand Slam,Outdoor,Grass,1st Round,5.0,Hijikata R.,Goffin D.,87.0,63,6.0,3.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,,,,,1.6,2.38,,,,,1.62,2.42,693.0,930.0,,,,,,,1.66,2.46,1.59,2.33,,,1.62,2.42,1.61,2.4,Goffin D.,Hijikata R.,63.0,87.0,-24.0,0,2.46,1.66,2.33,1.59,2,2,0,321,253,33,49,0.5454545454545454,0.4375,0.5,0.3,363,7,0.10795454545454541,0.2,356,-0.32277339226305113,0,0.4065040650406504,0.6024096385542169,-0.19590557351356652,0.008658008658008658,0.005028735632183908,0.00362927302582475
